Episode ,xVel,yVel,yawRate,pitchRate,zVel,rollRate,work,groundContact,tailStatus,baseReward,crash,simpleTrainingPenalties,yPos,orientation
Weights: ,1,0,0,0,0,0,0,0,0,0,0,0,0,1

Config:
keepBalance, "True"
RandomXVelocity, "True"
RandomYVelocity, "False"
RandomAngularVelocity, "False"
RandomStart, "True"
LongEpisodes, "False"
Swimming, "True"
Transition, "False"
Landing, "False"
2D, "False"
LegPhases, "False"
LegAmplitudes, "False"
LegRotations, "False"
SpinePhases, "True"
SpineAmplitudes, "True"
SpinePitch, "True"
Buoyancy, "True"
Tail, "True"
Analysis, "False"

Values:
2,30.36162,0,0,0,0,0,0,0,0,0,0,0,0,35.33477
2,36.05857,0,0,0,0,0,0,0,0,0,0,0,0,39.90993
2,32.17426,0,0,0,0,0,0,0,0,0,0,0,0,32.79776
2,26.25743,0,0,0,0,0,0,0,0,0,0,0,0,36.74853
2,22.16203,0,0,0,0,0,0,0,0,0,0,0,0,35.85028
2,24.31719,0,0,0,0,0,0,0,0,0,0,0,0,30.59246
2,25.6407,0,0,0,0,0,0,0,0,0,0,0,0,41.52449
2,29.15052,0,0,0,0,0,0,0,0,0,0,0,0,40.92936
2,17.7658,0,0,0,0,0,0,0,0,0,0,0,0,29.93051
2,36.71298,0,0,0,0,0,0,0,0,0,0,0,0,37.31982
2,24.7071,0,0,0,0,0,0,0,0,0,0,0,0,32.28
2,26.86937,0,0,0,0,0,0,0,0,0,0,0,0,34.11623
2,26.21545,0,0,0,0,0,0,0,0,0,0,0,0,35.29492
2,28.90708,0,0,0,0,0,0,0,0,0,0,0,0,43.91835
2,30.53418,0,0,0,0,0,0,0,0,0,0,0,0,38.80512
2,30.01097,0,0,0,0,0,0,0,0,0,0,0,0,37.08102
2,21.59581,0,0,0,0,0,0,0,0,0,0,0,0,30.31539
2,16.38101,0,0,0,0,0,0,0,0,0,0,0,0,29.67369
2,21.39924,0,0,0,0,0,0,0,0,0,0,0,0,40.04218
2,26.94038,0,0,0,0,0,0,0,0,0,0,0,0,38.71781
2,28.41167,0,0,0,0,0,0,0,0,0,0,0,0,45.25259
2,28.86354,0,0,0,0,0,0,0,0,0,0,0,0,32.95657
2,26.86,0,0,0,0,0,0,0,0,0,0,0,0,33.59932
2,28.97835,0,0,0,0,0,0,0,0,0,0,0,0,31.69032
2,33.87509,0,0,0,0,0,0,0,0,0,0,0,0,38.44668
2,27.47779,0,0,0,0,0,0,0,0,0,0,0,0,47.14449
2,22.87727,0,0,0,0,0,0,0,0,0,0,0,0,32.66688
2,35.07054,0,0,0,0,0,0,0,0,0,0,0,0,47.70631
2,26.40346,0,0,0,0,0,0,0,0,0,0,0,0,35.35186
2,24.45138,0,0,0,0,0,0,0,0,0,0,0,0,43.23349
2,22.41831,0,0,0,0,0,0,0,0,0,0,0,0,33.77626
2,31.50502,0,0,0,0,0,0,0,0,0,0,0,0,36.94148
2,36.00876,0,0,0,0,0,0,0,0,0,0,0,0,43.94696
2,25.35909,0,0,0,0,0,0,0,0,0,0,0,0,34.18098
2,24.66975,0,0,0,0,0,0,0,0,0,0,0,0,45.8475
2,23.56628,0,0,0,0,0,0,0,0,0,0,0,0,32.94849
2,31.93468,0,0,0,0,0,0,0,0,0,0,0,0,46.46575
2,26.66712,0,0,0,0,0,0,0,0,0,0,0,0,31.00084
2,25.8158,0,0,0,0,0,0,0,0,0,0,0,0,34.63265
2,30.53662,0,0,0,0,0,0,0,0,0,0,0,0,33.0414
2,30.56311,0,0,0,0,0,0,0,0,0,0,0,0,36.11403
2,33.31828,0,0,0,0,0,0,0,0,0,0,0,0,43.28723
2,23.29078,0,0,0,0,0,0,0,0,0,0,0,0,31.70657
2,21.95221,0,0,0,0,0,0,0,0,0,0,0,0,30.60477
2,23.33199,0,0,0,0,0,0,0,0,0,0,0,0,32.00494
2,30.95696,0,0,0,0,0,0,0,0,0,0,0,0,34.16731
2,24.43216,0,0,0,0,0,0,0,0,0,0,0,0,29.91949
2,21.51281,0,0,0,0,0,0,0,0,0,0,0,0,30.04564
2,33.14501,0,0,0,0,0,0,0,0,0,0,0,0,38.83435
2,31.55412,0,0,0,0,0,0,0,0,0,0,0,0,34.71938
2,32.86347,0,0,0,0,0,0,0,0,0,0,0,0,47.08619
2,32.73709,0,0,0,0,0,0,0,0,0,0,0,0,36.1669
2,27.22143,0,0,0,0,0,0,0,0,0,0,0,0,32.36837
2,23.62251,0,0,0,0,0,0,0,0,0,0,0,0,33.0911
2,35.91923,0,0,0,0,0,0,0,0,0,0,0,0,39.85769
2,29.01891,0,0,0,0,0,0,0,0,0,0,0,0,36.20535
2,25.39785,0,0,0,0,0,0,0,0,0,0,0,0,36.28777
2,28.11945,0,0,0,0,0,0,0,0,0,0,0,0,36.03711
2,27.65953,0,0,0,0,0,0,0,0,0,0,0,0,31.92188
2,28.01895,0,0,0,0,0,0,0,0,0,0,0,0,34.17843
2,28.52481,0,0,0,0,0,0,0,0,0,0,0,0,34.14121
2,25.47576,0,0,0,0,0,0,0,0,0,0,0,0,33.86432
2,26.01526,0,0,0,0,0,0,0,0,0,0,0,0,43.52204
2,32.55527,0,0,0,0,0,0,0,0,0,0,0,0,35.29517
2,26.8332,0,0,0,0,0,0,0,0,0,0,0,0,45.06216
2,20.40088,0,0,0,0,0,0,0,0,0,0,0,0,29.36218
2,29.25053,0,0,0,0,0,0,0,0,0,0,0,0,33.63677
2,32.8768,0,0,0,0,0,0,0,0,0,0,0,0,46.17839
2,29.51022,0,0,0,0,0,0,0,0,0,0,0,0,35.05742
2,26.97107,0,0,0,0,0,0,0,0,0,0,0,0,34.51706
2,26.20356,0,0,0,0,0,0,0,0,0,0,0,0,33.11302
2,29.90971,0,0,0,0,0,0,0,0,0,0,0,0,31.23905
2,23.76732,0,0,0,0,0,0,0,0,0,0,0,0,31.72766
2,30.54983,0,0,0,0,0,0,0,0,0,0,0,0,40.82742
2,31.25275,0,0,0,0,0,0,0,0,0,0,0,0,47.26731
2,16.43375,0,0,0,0,0,0,0,0,0,0,0,0,25.41071
2,32.25985,0,0,0,0,0,0,0,0,0,0,0,0,44.93602
2,27.86361,0,0,0,0,0,0,0,0,0,0,0,0,43.47435
2,37.21687,0,0,0,0,0,0,0,0,0,0,0,0,39.18478
2,25.94687,0,0,0,0,0,0,0,0,0,0,0,0,39.50753
2,30.23508,0,0,0,0,0,0,0,0,0,0,0,0,38.77145
2,29.78378,0,0,0,0,0,0,0,0,0,0,0,0,38.31009
2,25.56736,0,0,0,0,0,0,0,0,0,0,0,0,31.65893
2,25.48258,0,0,0,0,0,0,0,0,0,0,0,0,46.78173
2,20.77121,0,0,0,0,0,0,0,0,0,0,0,0,30.74103
2,30.01199,0,0,0,0,0,0,0,0,0,0,0,0,33.34359
2,25.89097,0,0,0,0,0,0,0,0,0,0,0,0,33.32774
2,24.76295,0,0,0,0,0,0,0,0,0,0,0,0,35.40249
2,25.12583,0,0,0,0,0,0,0,0,0,0,0,0,33.65734
2,33.73698,0,0,0,0,0,0,0,0,0,0,0,0,39.12585
2,22.11663,0,0,0,0,0,0,0,0,0,0,0,0,31.20755
2,37.68275,0,0,0,0,0,0,0,0,0,0,0,0,40.61767
2,24.43206,0,0,0,0,0,0,0,0,0,0,0,0,31.97974
2,26.96653,0,0,0,0,0,0,0,0,0,0,0,0,41.22781
2,30.85488,0,0,0,0,0,0,0,0,0,0,0,0,46.29547
2,23.25762,0,0,0,0,0,0,0,0,0,0,0,0,31.77892
2,35.4736,0,0,0,0,0,0,0,0,0,0,0,0,45.97484
2,33.98281,0,0,0,0,0,0,0,0,0,0,0,0,44.84564
2,32.70803,0,0,0,0,0,0,0,0,0,0,0,0,37.5357
2,20.34156,0,0,0,0,0,0,0,0,0,0,0,0,30.92636
2,32.39701,0,0,0,0,0,0,0,0,0,0,0,0,44.46923
2,27.13165,0,0,0,0,0,0,0,0,0,0,0,0,36.11509
2,32.49863,0,0,0,0,0,0,0,0,0,0,0,0,33.39812
2,33.45114,0,0,0,0,0,0,0,0,0,0,0,0,38.99022
2,23.19689,0,0,0,0,0,0,0,0,0,0,0,0,30.37253
2,32.56904,0,0,0,0,0,0,0,0,0,0,0,0,40.21806
2,26.47593,0,0,0,0,0,0,0,0,0,0,0,0,35.23747
2,26.02937,0,0,0,0,0,0,0,0,0,0,0,0,31.99972
2,19.9848,0,0,0,0,0,0,0,0,0,0,0,0,28.81158
2,34.1236,0,0,0,0,0,0,0,0,0,0,0,0,45.42784
2,32.91529,0,0,0,0,0,0,0,0,0,0,0,0,39.59521
2,25.52281,0,0,0,0,0,0,0,0,0,0,0,0,34.5964
2,27.52134,0,0,0,0,0,0,0,0,0,0,0,0,31.10591
2,30.00938,0,0,0,0,0,0,0,0,0,0,0,0,48.20163
2,33.83842,0,0,0,0,0,0,0,0,0,0,0,0,33.56324
2,25.16576,0,0,0,0,0,0,0,0,0,0,0,0,30.858
2,28.69409,0,0,0,0,0,0,0,0,0,0,0,0,33.8363
2,32.15728,0,0,0,0,0,0,0,0,0,0,0,0,32.57682
2,25.0496,0,0,0,0,0,0,0,0,0,0,0,0,30.73103
2,29.17166,0,0,0,0,0,0,0,0,0,0,0,0,33.37937
2,26.18594,0,0,0,0,0,0,0,0,0,0,0,0,32.1574
2,28.08125,0,0,0,0,0,0,0,0,0,0,0,0,33.03696
2,18.76851,0,0,0,0,0,0,0,0,0,0,0,0,30.39338
2,21.40152,0,0,0,0,0,0,0,0,0,0,0,0,32.71968
2,32.82133,0,0,0,0,0,0,0,0,0,0,0,0,35.39611
2,34.63892,0,0,0,0,0,0,0,0,0,0,0,0,40.27951
2,29.34002,0,0,0,0,0,0,0,0,0,0,0,0,47.60902
2,32.61882,0,0,0,0,0,0,0,0,0,0,0,0,42.2819
2,33.69511,0,0,0,0,0,0,0,0,0,0,0,0,40.09168
2,27.74792,0,0,0,0,0,0,0,0,0,0,0,0,30.52864
2,25.58831,0,0,0,0,0,0,0,0,0,0,0,0,35.05294
2,30.94135,0,0,0,0,0,0,0,0,0,0,0,0,45.88459
2,28.68205,0,0,0,0,0,0,0,0,0,0,0,0,44.54721
2,31.66561,0,0,0,0,0,0,0,0,0,0,0,0,35.4298
2,22.65989,0,0,0,0,0,0,0,0,0,0,0,0,29.15404
2,17.82981,0,0,0,0,0,0,0,0,0,0,0,0,41.26358
2,27.11221,0,0,0,0,0,0,0,0,0,0,0,0,31.78476
2,26.17244,0,0,0,0,0,0,0,0,0,0,0,0,31.15162
2,27.51096,0,0,0,0,0,0,0,0,0,0,0,0,34.82596
2,28.6306,0,0,0,0,0,0,0,0,0,0,0,0,35.68155
2,25.11179,0,0,0,0,0,0,0,0,0,0,0,0,33.21014
2,27.00509,0,0,0,0,0,0,0,0,0,0,0,0,39.13493
2,31.12279,0,0,0,0,0,0,0,0,0,0,0,0,33.59913
2,28.61793,0,0,0,0,0,0,0,0,0,0,0,0,30.83269
2,26.02966,0,0,0,0,0,0,0,0,0,0,0,0,32.75274
2,30.10936,0,0,0,0,0,0,0,0,0,0,0,0,38.14695
2,25.52877,0,0,0,0,0,0,0,0,0,0,0,0,32.14447
2,26.01633,0,0,0,0,0,0,0,0,0,0,0,0,44.29448
2,23.05761,0,0,0,0,0,0,0,0,0,0,0,0,33.44425
2,23.97951,0,0,0,0,0,0,0,0,0,0,0,0,29.54007
2,28.97441,0,0,0,0,0,0,0,0,0,0,0,0,34.15712
2,30.85327,0,0,0,0,0,0,0,0,0,0,0,0,35.69743
2,25.37277,0,0,0,0,0,0,0,0,0,0,0,0,35.4687
2,25.2451,0,0,0,0,0,0,0,0,0,0,0,0,32.73401
2,28.2077,0,0,0,0,0,0,0,0,0,0,0,0,35.50585
2,33.76514,0,0,0,0,0,0,0,0,0,0,0,0,40.56327
2,32.2426,0,0,0,0,0,0,0,0,0,0,0,0,33.90334
2,24.00993,0,0,0,0,0,0,0,0,0,0,0,0,35.75515
2,33.9922,0,0,0,0,0,0,0,0,0,0,0,0,35.97645
2,28.0732,0,0,0,0,0,0,0,0,0,0,0,0,34.85729
2,31.85233,0,0,0,0,0,0,0,0,0,0,0,0,34.24229
2,30.34217,0,0,0,0,0,0,0,0,0,0,0,0,41.82558
2,29.74052,0,0,0,0,0,0,0,0,0,0,0,0,32.47461
2,23.5522,0,0,0,0,0,0,0,0,0,0,0,0,28.0819
2,28.34185,0,0,0,0,0,0,0,0,0,0,0,0,35.76134
2,31.09404,0,0,0,0,0,0,0,0,0,0,0,0,38.29822
2,33.16137,0,0,0,0,0,0,0,0,0,0,0,0,41.51503
2,29.27135,0,0,0,0,0,0,0,0,0,0,0,0,37.8374
2,27.75578,0,0,0,0,0,0,0,0,0,0,0,0,32.63831
2,26.12087,0,0,0,0,0,0,0,0,0,0,0,0,33.08039
2,28.40331,0,0,0,0,0,0,0,0,0,0,0,0,33.4752
2,29.26797,0,0,0,0,0,0,0,0,0,0,0,0,31.46947
2,30.93203,0,0,0,0,0,0,0,0,0,0,0,0,36.04578
2,33.14087,0,0,0,0,0,0,0,0,0,0,0,0,35.81406
2,31.76282,0,0,0,0,0,0,0,0,0,0,0,0,46.75572
2,31.30233,0,0,0,0,0,0,0,0,0,0,0,0,33.27707
2,30.41327,0,0,0,0,0,0,0,0,0,0,0,0,36.28104
2,26.86075,0,0,0,0,0,0,0,0,0,0,0,0,30.57613
2,22.81462,0,0,0,0,0,0,0,0,0,0,0,0,33.79167
2,34.65277,0,0,0,0,0,0,0,0,0,0,0,0,39.73067
2,28.24454,0,0,0,0,0,0,0,0,0,0,0,0,32.17701
2,36.2311,0,0,0,0,0,0,0,0,0,0,0,0,41.79208
2,20.14185,0,0,0,0,0,0,0,0,0,0,0,0,32.51649
2,25.66615,0,0,0,0,0,0,0,0,0,0,0,0,28.50801
2,33.69573,0,0,0,0,0,0,0,0,0,0,0,0,39.44046
2,30.51199,0,0,0,0,0,0,0,0,0,0,0,0,32.37527
2,23.9981,0,0,0,0,0,0,0,0,0,0,0,0,34.81536
2,29.02271,0,0,0,0,0,0,0,0,0,0,0,0,36.4509
2,35.80878,0,0,0,0,0,0,0,0,0,0,0,0,40.22688
2,34.78699,0,0,0,0,0,0,0,0,0,0,0,0,37.25414
2,24.93722,0,0,0,0,0,0,0,0,0,0,0,0,29.66186
2,34.77165,0,0,0,0,0,0,0,0,0,0,0,0,42.83938
2,34.52156,0,0,0,0,0,0,0,0,0,0,0,0,40.71383
2,34.49966,0,0,0,0,0,0,0,0,0,0,0,0,38.74952
2,27.12171,0,0,0,0,0,0,0,0,0,0,0,0,30.01435
2,24.88703,0,0,0,0,0,0,0,0,0,0,0,0,32.53205
2,29.66722,0,0,0,0,0,0,0,0,0,0,0,0,36.57717
2,26.54894,0,0,0,0,0,0,0,0,0,0,0,0,37.30659
2,32.86071,0,0,0,0,0,0,0,0,0,0,0,0,44.48968
2,31.04982,0,0,0,0,0,0,0,0,0,0,0,0,42.55157
2,30.49449,0,0,0,0,0,0,0,0,0,0,0,0,34.36058
2,29.50697,0,0,0,0,0,0,0,0,0,0,0,0,32.68039
2,27.54263,0,0,0,0,0,0,0,0,0,0,0,0,33.35525
2,21.6212,0,0,0,0,0,0,0,0,0,0,0,0,26.83221
2,28.55076,0,0,0,0,0,0,0,0,0,0,0,0,33.66968
2,26.84063,0,0,0,0,0,0,0,0,0,0,0,0,32.48626
2,26.99425,0,0,0,0,0,0,0,0,0,0,0,0,34.90993
2,22.65966,0,0,0,0,0,0,0,0,0,0,0,0,29.18556
2,29.76326,0,0,0,0,0,0,0,0,0,0,0,0,33.42979
2,21.43692,0,0,0,0,0,0,0,0,0,0,0,0,32.75737
2,31.68042,0,0,0,0,0,0,0,0,0,0,0,0,36.35566
2,25.26404,0,0,0,0,0,0,0,0,0,0,0,0,33.31973
2,34.04937,0,0,0,0,0,0,0,0,0,0,0,0,38.58895
2,28.20893,0,0,0,0,0,0,0,0,0,0,0,0,32.82318
2,23.80696,0,0,0,0,0,0,0,0,0,0,0,0,29.76091
2,34.25824,0,0,0,0,0,0,0,0,0,0,0,0,41.95458
2,30.16041,0,0,0,0,0,0,0,0,0,0,0,0,35.91019
2,18.95507,0,0,0,0,0,0,0,0,0,0,0,0,26.52332
2,28.47488,0,0,0,0,0,0,0,0,0,0,0,0,31.03199
2,37.42234,0,0,0,0,0,0,0,0,0,0,0,0,40.41095
2,29.17838,0,0,0,0,0,0,0,0,0,0,0,0,34.4958
2,25.01419,0,0,0,0,0,0,0,0,0,0,0,0,33.60895
2,28.89184,0,0,0,0,0,0,0,0,0,0,0,0,38.5413
2,32.44516,0,0,0,0,0,0,0,0,0,0,0,0,37.52957
2,28.13462,0,0,0,0,0,0,0,0,0,0,0,0,30.98021
2,32.77267,0,0,0,0,0,0,0,0,0,0,0,0,37.58625
2,30.01678,0,0,0,0,0,0,0,0,0,0,0,0,36.01469
2,36.38965,0,0,0,0,0,0,0,0,0,0,0,0,44.16877
2,21.9353,0,0,0,0,0,0,0,0,0,0,0,0,34.68971
2,22.17562,0,0,0,0,0,0,0,0,0,0,0,0,29.51583
2,27.91602,0,0,0,0,0,0,0,0,0,0,0,0,36.75061
2,29.03259,0,0,0,0,0,0,0,0,0,0,0,0,34.35002
2,34.48508,0,0,0,0,0,0,0,0,0,0,0,0,43.87888
2,25.28217,0,0,0,0,0,0,0,0,0,0,0,0,29.10581
2,23.77835,0,0,0,0,0,0,0,0,0,0,0,0,32.70353
2,33.21354,0,0,0,0,0,0,0,0,0,0,0,0,33.68045
2,24.93961,0,0,0,0,0,0,0,0,0,0,0,0,35.35778
2,23.01255,0,0,0,0,0,0,0,0,0,0,0,0,33.63945
2,29.09409,0,0,0,0,0,0,0,0,0,0,0,0,37.387
2,18.18782,0,0,0,0,0,0,0,0,0,0,0,0,28.41536
2,27.8833,0,0,0,0,0,0,0,0,0,0,0,0,34.4394
2,28.19821,0,0,0,0,0,0,0,0,0,0,0,0,34.53146
2,34.62929,0,0,0,0,0,0,0,0,0,0,0,0,41.91538
2,28.47279,0,0,0,0,0,0,0,0,0,0,0,0,33.12769
2,30.6666,0,0,0,0,0,0,0,0,0,0,0,0,37.90281
2,25.23866,0,0,0,0,0,0,0,0,0,0,0,0,32.23569
2,31.6436,0,0,0,0,0,0,0,0,0,0,0,0,36.15594
2,22.65775,0,0,0,0,0,0,0,0,0,0,0,0,28.74987
2,23.4453,0,0,0,0,0,0,0,0,0,0,0,0,34.43085
2,28.89191,0,0,0,0,0,0,0,0,0,0,0,0,34.21952
2,18.0254,0,0,0,0,0,0,0,0,0,0,0,0,31.84608
2,31.50232,0,0,0,0,0,0,0,0,0,0,0,0,36.43637
2,22.20571,0,0,0,0,0,0,0,0,0,0,0,0,31.53506
2,24.33609,0,0,0,0,0,0,0,0,0,0,0,0,34.54042
2,27.99676,0,0,0,0,0,0,0,0,0,0,0,0,29.91448
2,28.13293,0,0,0,0,0,0,0,0,0,0,0,0,35.06339
2,35.35937,0,0,0,0,0,0,0,0,0,0,0,0,44.34099
2,26.01141,0,0,0,0,0,0,0,0,0,0,0,0,30.85476
2,31.82339,0,0,0,0,0,0,0,0,0,0,0,0,32.31272
2,27.00912,0,0,0,0,0,0,0,0,0,0,0,0,35.98388
2,22.52109,0,0,0,0,0,0,0,0,0,0,0,0,30.56937
2,31.47119,0,0,0,0,0,0,0,0,0,0,0,0,37.44289
2,21.8266,0,0,0,0,0,0,0,0,0,0,0,0,32.42726
2,35.52065,0,0,0,0,0,0,0,0,0,0,0,0,38.50423
2,32.17214,0,0,0,0,0,0,0,0,0,0,0,0,37.92776
2,25.99517,0,0,0,0,0,0,0,0,0,0,0,0,31.81356
2,30.82057,0,0,0,0,0,0,0,0,0,0,0,0,38.11805
2,27.31058,0,0,0,0,0,0,0,0,0,0,0,0,34.50903
2,28.62307,0,0,0,0,0,0,0,0,0,0,0,0,44.65613
2,25.39096,0,0,0,0,0,0,0,0,0,0,0,0,30.57923
2,26.14896,0,0,0,0,0,0,0,0,0,0,0,0,32.28809
2,27.11584,0,0,0,0,0,0,0,0,0,0,0,0,47.09235
2,28.80169,0,0,0,0,0,0,0,0,0,0,0,0,34.27592
2,26.64711,0,0,0,0,0,0,0,0,0,0,0,0,32.78822
2,30.78848,0,0,0,0,0,0,0,0,0,0,0,0,44.20563
2,23.2028,0,0,0,0,0,0,0,0,0,0,0,0,29.562
2,29.57518,0,0,0,0,0,0,0,0,0,0,0,0,33.13459
2,26.43254,0,0,0,0,0,0,0,0,0,0,0,0,29.41374
2,30.02157,0,0,0,0,0,0,0,0,0,0,0,0,35.29693
2,29.0404,0,0,0,0,0,0,0,0,0,0,0,0,33.29583
2,29.85672,0,0,0,0,0,0,0,0,0,0,0,0,33.86636
2,27.4563,0,0,0,0,0,0,0,0,0,0,0,0,32.64661
2,24.45285,0,0,0,0,0,0,0,0,0,0,0,0,29.53353
2,30.9588,0,0,0,0,0,0,0,0,0,0,0,0,32.53587
2,20.54537,0,0,0,0,0,0,0,0,0,0,0,0,28.28336
2,26.01896,0,0,0,0,0,0,0,0,0,0,0,0,34.41281
2,28.23472,0,0,0,0,0,0,0,0,0,0,0,0,34.18994
2,34.39198,0,0,0,0,0,0,0,0,0,0,0,0,33.37115
2,26.83524,0,0,0,0,0,0,0,0,0,0,0,0,34.36258
2,21.66071,0,0,0,0,0,0,0,0,0,0,0,0,26.7014
2,28.26135,0,0,0,0,0,0,0,0,0,0,0,0,35.61776
2,28.93848,0,0,0,0,0,0,0,0,0,0,0,0,30.09007
2,32.95417,0,0,0,0,0,0,0,0,0,0,0,0,35.93205
2,24.92491,0,0,0,0,0,0,0,0,0,0,0,0,33.58998
2,16.77802,0,0,0,0,0,0,0,0,0,0,0,0,26.29716
2,23.49688,0,0,0,0,0,0,0,0,0,0,0,0,30.26022
2,22.79296,0,0,0,0,0,0,0,0,0,0,0,0,26.90567
2,30.3318,0,0,0,0,0,0,0,0,0,0,0,0,46.17529
2,30.30563,0,0,0,0,0,0,0,0,0,0,0,0,43.23082
2,21.2552,0,0,0,0,0,0,0,0,0,0,0,0,31.5934
2,26.59653,0,0,0,0,0,0,0,0,0,0,0,0,35.29323
2,30.295,0,0,0,0,0,0,0,0,0,0,0,0,29.7225
2,27.9557,0,0,0,0,0,0,0,0,0,0,0,0,34.12647
2,31.84,0,0,0,0,0,0,0,0,0,0,0,0,36.59975
2,33.81459,0,0,0,0,0,0,0,0,0,0,0,0,42.4291
2,27.08904,0,0,0,0,0,0,0,0,0,0,0,0,34.80079
2,28.63907,0,0,0,0,0,0,0,0,0,0,0,0,33.46362
2,20.79424,0,0,0,0,0,0,0,0,0,0,0,0,32.26623
2,26.32402,0,0,0,0,0,0,0,0,0,0,0,0,33.97847
2,26.74323,0,0,0,0,0,0,0,0,0,0,0,0,31.74276
2,32.23537,0,0,0,0,0,0,0,0,0,0,0,0,39.98449
2,31.69444,0,0,0,0,0,0,0,0,0,0,0,0,33.87088
2,35.3655,0,0,0,0,0,0,0,0,0,0,0,0,40.34772
2,25.11612,0,0,0,0,0,0,0,0,0,0,0,0,28.61506
2,25.11092,0,0,0,0,0,0,0,0,0,0,0,0,31.23589
2,29.97222,0,0,0,0,0,0,0,0,0,0,0,0,38.11134
2,35.96753,0,0,0,0,0,0,0,0,0,0,0,0,47.77259
2,26.00879,0,0,0,0,0,0,0,0,0,0,0,0,33.81399
2,30.54825,0,0,0,0,0,0,0,0,0,0,0,0,32.87317
2,27.70107,0,0,0,0,0,0,0,0,0,0,0,0,31.6996
2,29.52732,0,0,0,0,0,0,0,0,0,0,0,0,45.15025
2,20.92386,0,0,0,0,0,0,0,0,0,0,0,0,25.78334
2,26.55745,0,0,0,0,0,0,0,0,0,0,0,0,29.37591
2,31.32587,0,0,0,0,0,0,0,0,0,0,0,0,32.44924
2,20.1967,0,0,0,0,0,0,0,0,0,0,0,0,30.19561
2,30.62195,0,0,0,0,0,0,0,0,0,0,0,0,35.41652
2,23.05849,0,0,0,0,0,0,0,0,0,0,0,0,30.55437
2,25.38111,0,0,0,0,0,0,0,0,0,0,0,0,33.54109
2,26.21864,0,0,0,0,0,0,0,0,0,0,0,0,30.82398
2,33.84404,0,0,0,0,0,0,0,0,0,0,0,0,38.39864
2,22.81668,0,0,0,0,0,0,0,0,0,0,0,0,33.97609
2,32.00004,0,0,0,0,0,0,0,0,0,0,0,0,42.71694
2,23.225,0,0,0,0,0,0,0,0,0,0,0,0,33.57347
2,22.72187,0,0,0,0,0,0,0,0,0,0,0,0,25.75187
2,36.46379,0,0,0,0,0,0,0,0,0,0,0,0,39.14272
2,24.43233,0,0,0,0,0,0,0,0,0,0,0,0,30.92788
2,23.01,0,0,0,0,0,0,0,0,0,0,0,0,34.46897
2,33.72432,0,0,0,0,0,0,0,0,0,0,0,0,37.95692
2,22.45117,0,0,0,0,0,0,0,0,0,0,0,0,31.69014
2,25.86182,0,0,0,0,0,0,0,0,0,0,0,0,35.29977
2,23.87206,0,0,0,0,0,0,0,0,0,0,0,0,45.90065
2,27.57713,0,0,0,0,0,0,0,0,0,0,0,0,32.12592
2,31.24017,0,0,0,0,0,0,0,0,0,0,0,0,36.65732
2,32.1265,0,0,0,0,0,0,0,0,0,0,0,0,38.02476
2,29.40674,0,0,0,0,0,0,0,0,0,0,0,0,36.55559
2,25.81281,0,0,0,0,0,0,0,0,0,0,0,0,31.68593
2,28.16426,0,0,0,0,0,0,0,0,0,0,0,0,32.15474
2,27.5446,0,0,0,0,0,0,0,0,0,0,0,0,45.63079
2,27.44065,0,0,0,0,0,0,0,0,0,0,0,0,37.76387
2,26.57323,0,0,0,0,0,0,0,0,0,0,0,0,33.75196
2,21.09506,0,0,0,0,0,0,0,0,0,0,0,0,30.34419
2,24.12131,0,0,0,0,0,0,0,0,0,0,0,0,32.4005
2,22.05872,0,0,0,0,0,0,0,0,0,0,0,0,29.2218
2,29.05911,0,0,0,0,0,0,0,0,0,0,0,0,28.3525
2,23.51679,0,0,0,0,0,0,0,0,0,0,0,0,31.6283
2,21.22227,0,0,0,0,0,0,0,0,0,0,0,0,28.69047
2,20.04644,0,0,0,0,0,0,0,0,0,0,0,0,33.30276
2,30.39775,0,0,0,0,0,0,0,0,0,0,0,0,41.14766
2,26.26593,0,0,0,0,0,0,0,0,0,0,0,0,31.26813
2,23.75136,0,0,0,0,0,0,0,0,0,0,0,0,33.65151
2,23.00389,0,0,0,0,0,0,0,0,0,0,0,0,30.88391
2,22.11191,0,0,0,0,0,0,0,0,0,0,0,0,29.30489
2,34.05102,0,0,0,0,0,0,0,0,0,0,0,0,37.90908
2,29.06493,0,0,0,0,0,0,0,0,0,0,0,0,34.93019
2,16.79156,0,0,0,0,0,0,0,0,0,0,0,0,26.56332
2,29.8302,0,0,0,0,0,0,0,0,0,0,0,0,33.37559
2,22.33249,0,0,0,0,0,0,0,0,0,0,0,0,26.28624
2,31.7385,0,0,0,0,0,0,0,0,0,0,0,0,48.21367
2,23.04721,0,0,0,0,0,0,0,0,0,0,0,0,30.50606
2,32.24179,0,0,0,0,0,0,0,0,0,0,0,0,35.37907
2,24.10793,0,0,0,0,0,0,0,0,0,0,0,0,32.62866
2,26.17462,0,0,0,0,0,0,0,0,0,0,0,0,44.09987
2,24.00264,0,0,0,0,0,0,0,0,0,0,0,0,30.12591
2,33.27848,0,0,0,0,0,0,0,0,0,0,0,0,42.06104
2,32.18008,0,0,0,0,0,0,0,0,0,0,0,0,36.4948
2,17.73965,0,0,0,0,0,0,0,0,0,0,0,0,30.06269
2,29.08803,0,0,0,0,0,0,0,0,0,0,0,0,33.80671
2,29.5796,0,0,0,0,0,0,0,0,0,0,0,0,33.11724
2,24.44183,0,0,0,0,0,0,0,0,0,0,0,0,43.91477
2,27.46767,0,0,0,0,0,0,0,0,0,0,0,0,33.84588
