Episode,mode,xT,yT,vx,vy,x,y,z,C_FL,C_FR,C_RL,C_RR,roll,pitch,p_FL,p_FR,p_RL,p_RR,p_S,p_T,r_FL,r_FR,r_RL,r_RR,r_S,r_T,o_FL,o_FR,o_RL,o_RR,a,b
New episode
,2,0.2176485,-0.2,-0.08390769,-0.004275645,0.3024344,-2.41428,0.02347937,0,0,0,0,0.005035213,0.09293315,3.956852,2.989949,1.297567,5.211277,4.950956,1.814268,1.001546,1.126442,1.707871,2,1.000001,0,0,0,0,0,0.9998406,0.2228576
,2,0.2176485,-0.2,-0.05167885,0.08873952,0.3021762,-2.41338,0.02403231,0,0,0,0,0.005285335,0.09251531,3.975701,2.989949,1.304696,5.214962,4.960173,1.83783,1.001021,1.135521,1.675739,2,1.000001,0,0,0,0,0,0.9998773,0.1768609
,2,0.2176485,-0.2,-0.05335386,-0.01398724,0.301905,-2.413985,0.02460597,0,0,0,0,0.005560044,0.09223443,3.994551,2.989949,1.311824,5.218647,4.969389,1.861392,1.000673,1.142187,1.652297,2,1,0,0,0,0,0,0.9999056,0.139934
,2,0.2176485,-0.2,-0.01718477,0.07085811,0.3018194,-2.413218,0.02508806,0,0,0,0,0.005882858,0.09197793,4.013401,2.989949,1.318952,5.222332,4.978605,1.884954,1.000442,1.146972,1.635546,2,1,0,0,0,0,0,0.9999275,0.1104167
,2,0.2176485,-0.2,-0.02327004,-0.03779734,0.3017001,-2.413947,0.02559014,0,0,0,0,0.006215292,0.09185407,4.03225,2.989949,1.3214,5.230723,4.99419,1.908516,1.00029,1.15035,1.623764,2,1,5,0,0,0,0,0.9999443,0.08691224
,2,0.2176485,-0.2,0.01570882,0.04545854,0.301779,-2.413303,0.02602559,0,0,0,0,0.006581397,0.09174753,4.051099,2.989949,1.323848,5.239114,5.009774,1.932078,1.000189,1.152703,1.61558,2,1,5,0,0,0,0,0.9999572,0.06825894
,2,0.2176485,-0.2,0.002542112,-0.06148029,0.3017901,-2.41414,0.0264878,0,0,0,0,0.006953447,0.09175458,4.069949,2.989949,1.326296,5.247505,5.025359,1.95564,1.00118,1.132149,1.664464,2,1,5,0,0,0,0,0.9999672,0.05350028
,2,0.2176485,-0.2,0.03406012,0.02501809,0.3019606,-2.413572,0.02683541,0,0,0,0,0.007375407,0.09174126,4.088798,2.989949,1.328743,5.255896,5.040943,1.979202,1.002458,1.105536,1.728766,2,1,5,0,0,0,0,0.9999748,0.04185477
,2,0.2176485,-0.2,0.01497602,-0.07724773,0.3020346,-2.414462,0.02717979,0,0,0,0,0.007811121,0.09181657,4.107647,2.989949,1.331191,5.264287,5.056528,2.002764,1.003669,1.0803,1.790048,2,1,5,0,0,0,0,0.9999807,0.03268824
,2,0.2176485,-0.2,0.04030472,0.01298589,0.3022362,-2.413945,0.02743801,0,0,0,0,0.008270673,0.09187861,4.126497,2.989949,1.333639,5.272677,5.072112,2.026326,1.004683,1.05915,1.841533,2,1,5,0,0,0,0,0.9999852,0.02548906
,2,0.2176485,-0.2,0.01470126,-0.08827858,0.3023093,-2.414896,0.02776105,0,0,0,0,0.008693503,0.09206188,4.145346,2.989949,1.336087,5.281068,5.087697,2.049888,1.005477,1.04257,1.88195,2,1,5,0,0,0,0,0.9999887,0.01984645
,2,0.2176485,-0.2,0.03707261,0.000762942,0.3024947,-2.41445,0.02804569,0,0,0,0,0.009087538,0.09225891,4.164196,2.989949,1.338534,5.289459,5.103281,2.07345,1.006074,1.030107,1.912361,2,1,5,0,0,0,0,0.9999914,0.01543208
,2,0.2176485,-0.2,0.01074674,-0.1025519,0.3025486,-2.415483,0.02842381,0,0,0,0,0.009412225,0.09259657,4.183045,2.989949,1.340982,5.29785,5.118865,2.097012,1.00651,1.021005,1.934586,2,1,5,0,0,0,0,0.9999934,0.0119845
,2,0.2176485,-0.2,0.03570317,-0.01513166,0.3027264,-2.415123,0.02875189,0,0,0,0,0.009690386,0.09294704,4.201894,2.989949,1.34343,5.306241,5.13445,2.120574,1.006822,1.014496,1.950488,2,1,5,0,0,0,0,0.9999949,0.009296198
,2,0.2176485,-0.2,0.01247566,-0.1193048,0.3027894,-2.41624,0.02915687,0,0,0,0,0.009901133,0.09342746,4.220744,2.991699,1.34343,5.312707,5.143147,2.144136,1.007041,1.009915,1.961685,2,1,10,0,0,0,0,0.9999961,0.007203018
,2,0.2176485,-0.2,0.04142682,-0.03183687,0.3029953,-2.415961,0.02946413,0,0,0,0,0.01007025,0.09390411,4.239593,2.993449,1.34343,5.319173,5.151845,2.167698,1.007194,1.006731,1.969468,2,1,10,0,0,0,0,0.999997,0.005575416
,2,0.2176485,-0.2,0.02079305,-0.1356127,0.3031,-2.417157,0.02982605,0,0,0,0,0.01018457,0.09449691,4.258442,2.995199,1.34343,5.325639,5.160542,2.19126,1.013651,1.007407,1.976802,2,1,10,0,0,0,0,0.9999977,0.197446
,2,0.2176485,-0.2,0.05030862,-0.04717516,0.3033499,-2.416948,0.03007245,0,0,0,0,0.01026194,0.09507187,4.277292,2.996949,1.34343,5.332105,5.16924,2.214822,1.021663,1.009495,1.982929,2,1,10,0,0,0,0,0.9999983,0.4861676
,2,0.2176485,-0.2,0.02875944,-0.149743,0.3034945,-2.418207,0.03037515,0,0,0,0,0.01029606,0.09575145,4.296141,2.998699,1.34343,5.338571,5.177938,2.238384,1.029156,1.011842,1.987723,2,1,10,0,0,0,0,0.9999987,0.8113229
,2,0.2176485,-0.2,0.05966266,-0.06035177,0.3037902,-2.418062,0.03056382,0,0,0,0,0.01028703,0.09641545,4.314991,3.000449,1.34343,5.345037,5.186635,2.261945,1.035392,1.01396,1.991322,2,1,10,0,0,0,0,0.999999,1.13665
,2,0.2176485,-0.2,0.03915456,-0.1629991,0.3039868,-2.419393,0.03082329,0,0,0,0,0.01023361,0.09719261,4.33384,3.002199,1.34343,5.351502,5.195333,2.285507,1.04026,1.01569,1.993948,2,1,10,0,0,0,0,0.9999992,1.441741
,2,0.2176485,-0.2,0.07237466,-0.07459334,0.3043454,-2.419326,0.03096822,0,0,0,0,0.0101297,0.09796485,4.352689,3.003949,1.34343,5.357968,5.20403,2.309069,1.04391,1.017025,1.995825,2,1,10,0,0,0,0,0.9999994,1.716381
,2,0.2176485,-0.2,0.05261284,-0.1783533,0.304609,-2.420738,0.03118448,0,0,0,0,0.009991266,0.09885476,4.371539,3.005699,1.34343,5.364434,5.212728,2.332631,1.04657,1.018019,1.997145,2,1,10,0,0,0,0,0.9999995,1.956727
,2,0.2176485,-0.2,0.08724101,-0.09075813,0.3050409,-2.420754,0.03127182,0,0,0,0,0.009812566,0.0997414,4.390388,3.007449,1.34343,5.3709,5.221425,2.356193,1.04847,1.018739,1.998063,2,1,10,0,0,0,0,0.9999996,2.162761
,2,0.2176485,-0.2,0.06709588,-0.1945021,0.305377,-2.422243,0.03141908,0,0,0,0,0.009626135,0.1007393,4.40408,3.018456,1.34343,5.3709,5.238042,2.379755,1.049805,1.019252,1.998693,2,1,15,0,0,0,0,0.9999997,2.336618
,2,0.2176485,-0.2,0.09851982,-0.1066845,0.3058642,-2.422338,0.03140435,0,0,0,0,0.009429264,0.1017388,4.417772,3.029463,1.34343,5.3709,5.254659,2.403317,1.050732,1.019611,1.999123,2,1,15,0,0,0,0,0.9999998,2.481509
,2,0.2176485,-0.2,0.07600952,-0.2096656,0.3062443,-2.423899,0.03142564,0,0,0,0,0.009260563,0.1028493,4.431464,3.04047,1.34343,5.3709,5.271276,2.426879,1.04396,1.016993,1.999415,1.9617,1,15,0,0,0,0,0.9999998,2.509112
,2,0.2176485,-0.2,0.08451206,-0.1187485,0.3066596,-2.424025,0.03129251,0,0,0,0,0.009015989,0.1039272,4.445156,3.051477,1.34343,5.3709,5.287892,2.450441,1.035133,1.013581,1.999611,1.913826,1,15,0,0,0,0,0.9999999,2.469014
,2,0.2176485,-0.2,0.05286957,-0.2155625,0.3069232,-2.425571,0.03126336,0,0,0,0,0.008757889,0.1050694,4.458848,3.062484,1.34343,5.3709,5.304509,2.474003,1.026744,1.010338,1.999742,1.868944,1,15,0,0,0,0,0.9999999,2.393341
,2,0.2176485,-0.2,0.06689493,-0.1190028,0.3072513,-2.425684,0.03109111,0,0,0,0,0.008461948,0.1061816,4.472539,3.073491,1.34343,5.3709,5.321126,2.497565,1.019706,1.007618,1.99983,1.831542,1,15,0,0,0,0,0.9999999,2.302387
,2,0.2176485,-0.2,0.02894956,-0.2116683,0.3073956,-2.4272,0.03101886,0,0,0,0,0.008190654,0.1073461,4.486231,3.084498,1.34343,5.3709,5.337743,2.521127,1.014186,1.005484,1.999888,1.802321,1,15,0,0,0,0,0.9999999,2.208521
,2,0.2176485,-0.2,0.04481722,-0.1138848,0.307614,-2.427279,0.03080882,0,0,0,0,0.007914093,0.1084743,4.499923,3.095505,1.34343,5.3709,5.35436,2.544689,1.010035,1.003879,1.999926,1.780406,1,15,0,0,0,0,0.9999999,2.118885
,2,0.2176485,-0.2,0.006862843,-0.204484,0.3076479,-2.428751,0.03071005,0,0,0,0,0.00768979,0.1096357,4.513615,3.106513,1.34343,5.3709,5.370976,2.568251,1.007002,1.002707,1.999952,1.764426,1,15,0,0,0,0,0.9999999,2.037229
,2,0.2176485,-0.2,0.04373426,-0.1060805,0.3078619,-2.428791,0.03058616,0,0,0,0,0.007478483,0.1107106,4.527307,3.11752,1.34343,5.3709,5.387593,2.591813,1.004833,1.001868,1.999969,1.753012,1,15,0,0,0,0,0.9999999,1.965167
,2,0.2176485,-0.2,0.01018158,-0.195583,0.3079126,-2.430213,0.03060124,0,0,0,0,0.007340429,0.1117835,4.546156,3.121939,1.346895,5.371774,5.397585,2.615375,1.003306,1.001278,1.999979,1.744987,1,20,0,0,0,0,0.9999999,1.903004
,2,0.2176485,-0.2,0.04241744,-0.09687756,0.3081205,-2.430204,0.03058535,0,0,0,0,0.00722703,0.1127845,4.565006,3.126359,1.350361,5.372647,5.407577,2.638937,1.002244,1.000867,1.999987,1.739413,1,20,0,0,0,0,0.9999999,1.850295
,2,0.2176485,-0.2,0.009917434,-0.1853787,0.3081703,-2.431571,0.03072751,0,0,0,0,0.007186738,0.1137756,4.583855,3.130779,1.353826,5.373521,5.417568,2.662499,1.019754,1.007916,1.991643,1.773881,1,20,0,0,0,0,0.9999999,1.737033
,2,0.2176485,-0.2,0.03939252,-0.08581492,0.3083639,-2.4315,0.03084455,0,0,0,0,0.007191713,0.1146957,4.602705,3.135199,1.357291,5.374394,5.42756,2.686061,1.042055,1.016887,1.98121,1.819143,1,20,0,0,0,0,0.9999999,1.59679
,2,0.2176485,-0.2,0.007646206,-0.1727901,0.3084027,-2.432796,0.03111357,0,0,0,0,0.007278831,0.1155948,4.621554,3.139619,1.360757,5.375268,5.437551,2.709623,1.063092,1.025348,1.971428,1.862256,1,20,0,0,0,0,0.9999999,1.450134
,2,0.2176485,-0.2,0.04020763,-0.07316282,0.308601,-2.432669,0.03134676,0,0,0,0,0.007400618,0.116423,4.640403,3.144038,1.364222,5.376142,5.447543,2.733185,1.080677,1.032419,1.963276,1.898468,1,20,0,0,0,0,0.9999999,1.309037
,2,0.2176485,-0.2,0.01238955,-0.1608692,0.3086634,-2.433913,0.03172597,0,0,0,0,0.007584692,0.1172305,4.659253,3.148458,1.367688,5.377015,5.457535,2.756747,1.09444,1.037953,1.956908,1.926891,1,20,0,0,0,0,0.9999999,1.179886
,2,0.2176485,-0.2,0.04762473,-0.06319691,0.3088996,-2.433744,0.03206602,0,0,0,0,0.007787155,0.1179688,4.678102,3.152878,1.371153,5.377889,5.467526,2.780308,1.104775,1.042109,1.952131,1.948274,1,20,0,0,0,0,0.9999999,1.065526
,2,0.2176485,-0.2,0.02057495,-0.1518729,0.3090029,-2.434947,0.03255447,0,0,0,0,0.008039774,0.1186858,4.696951,3.157298,1.374618,5.378762,5.477518,2.80387,1.112318,1.045141,1.948648,1.963901,1,20,0,0,0,0,0.9999999,0.9666342
,2,0.2176485,-0.2,0.05518025,-0.05488404,0.3092771,-2.434737,0.03300103,0,0,0,0,0.008303435,0.1193302,4.715801,3.161718,1.378084,5.379636,5.48751,2.827432,1.117709,1.047309,1.94616,1.975082,1,20,0,0,0,0,0.9999999,0.8826232
,2,0.2176485,-0.2,0.02640795,-0.1433057,0.3094096,-2.435894,0.03359631,0,0,0,0,0.008607227,0.1199513,4.734123,3.164021,1.378084,5.382564,5.501329,2.850994,1.121502,1.048834,1.944411,1.982954,1,15,0,0,0,0,0.9999999,0.8122336
,2,0.2176485,-0.2,0.05914805,-0.04598306,0.3097038,-2.435637,0.03411256,0,0,0,0,0.008919322,0.120498,4.752445,3.166324,1.378084,5.385492,5.515149,2.874556,1.124137,1.049893,1.943196,1.988425,1,15,0,0,0,0,0.9999999,0.7539053
,2,0.2176485,-0.2,0.01028542,-0.1337053,0.3097556,-2.436742,0.03466962,0,0,0,0,0.009263051,0.1210695,4.770767,3.168628,1.378084,5.388421,5.528969,2.898118,1.107709,1.043291,1.950709,1.992191,1,15,0,0,0,0,0.9999999,0.7620403
,2,0.2176485,-0.2,0.03689424,-0.03592178,0.3099388,-2.436433,0.03511528,0,0,0,0,0.009585752,0.1215873,4.789089,3.170931,1.378084,5.391349,5.542789,2.92168,1.086146,1.034624,1.960576,1.99476,1,15,0,0,0,0,0.9999999,0.8070526
,2,0.2176485,-0.2,-0.009370437,-0.1232785,0.3098922,-2.437486,0.03564533,0,0,0,0,0.009903787,0.1221225,4.807411,3.173234,1.378084,5.394277,5.556608,2.945242,1.065608,1.026369,1.969974,1.9965,1,15,0,0,0,0,0.9999999,0.869995
,2,0.2176485,-0.2,0.01361704,-0.02532009,0.3099594,-2.437122,0.03606131,0,0,0,0,0.01017335,0.1226058,4.825733,3.175538,1.378084,5.397205,5.570428,2.968804,1.04836,1.019437,1.977867,1.997672,1,15,0,0,0,0,0.9999999,0.9390892
,2,0.2176485,-0.2,-0.031918,-0.1127086,0.3098001,-2.438123,0.03658441,0,0,0,0,0.01041109,0.1231096,4.844055,3.177841,1.378084,5.400134,5.584248,2.992366,1.034821,1.013996,1.984063,1.998457,1,15,0,0,0,0,0.9999999,1.007326
,2,0.2176485,-0.2,-0.009887779,-0.01487734,0.30975,-2.437709,0.03698814,0,0,0,0,0.01057108,0.1235627,4.862377,3.180145,1.378084,5.403062,5.598067,3.015928,1.024636,1.009902,1.988724,1.998981,1,15,0,0,0,0,0.9999999,1.070814
,2,0.2176485,-0.2,-0.05430937,-0.1029016,0.3094785,-2.438666,0.03751229,0,0,0,0,0.0106744,0.124042,4.880699,3.182448,1.378084,5.40599,5.611887,3.03949,1.017193,1.00691,1.992131,1.999329,1,15,0,0,0,0,0.9999999,1.127665
,2,0.2176485,-0.2,-0.03183074,-0.005658475,0.3093188,-2.438208,0.03790503,0,0,0,0,0.0106778,0.1244712,4.899021,3.184751,1.378084,5.408918,5.625707,3.063052,1.011868,1.00477,1.994568,1.999559,1,15,0,0,0,0,0.9999999,1.177228
,2,0.2176485,-0.2,-0.07546819,-0.09454105,0.3089412,-2.439127,0.03842222,0,0,0,0,0.01060983,0.1249301,4.91787,3.191527,1.378084,5.411684,5.640267,3.086614,1.008119,1.003263,1.996284,1.999711,1,20,0,0,0,0,0.9999999,1.219595
,2,0.2176485,-0.2,-0.05247749,0.002257029,0.3086787,-2.438632,0.03879106,0,0,0,0,0.01043029,0.1253377,4.936719,3.198303,1.378084,5.41445,5.654828,3.110176,1.005513,1.002216,1.997477,1.999811,1,20,0,0,0,0,0.9999999,1.255265
,2,0.2176485,-0.2,-0.09583291,-0.08722953,0.3081988,-2.439517,0.03928205,0,0,0,0,0.01017464,0.1257771,4.955569,3.205079,1.378084,5.417215,5.669389,3.133738,1.011235,1.001495,1.990181,1.999877,1,20,0,0,0,0,0.9999999,1.230878
,2,0.2176485,-0.2,-0.05875565,0.009155286,0.307905,-2.43899,0.03969034,0,0,0,0,0.009799477,0.1261328,4.974418,3.211855,1.378084,5.419981,5.683949,3.1573,1.019407,1.001003,1.980595,1.99992,1,20,0,0,0,0,0.9999999,1.174232
,2,0.2176485,-0.2,-0.08947473,-0.08139621,0.3074567,-2.439853,0.04029022,0,0,0,0,0.00934917,0.1264863,4.993268,3.218631,1.378084,5.422747,5.69851,3.180862,1.027386,1.00067,1.971462,1.999948,1,20,0,0,0,0,0.9999999,1.102981
,2,0.2176485,-0.2,-0.05289141,0.01452766,0.3071921,-2.439299,0.04078213,0,0,0,0,0.008795561,0.1267507,5.012117,3.225406,1.378084,5.425512,5.713071,3.204424,1.034168,1.000446,1.963791,1.999966,1,20,0,0,0,0,0.9999999,1.027968
,2,0.2176485,-0.2,-0.08299115,-0.07638942,0.3067757,-2.440136,0.04144035,0,0,0,0,0.008185842,0.1270121,5.030966,3.232182,1.378084,5.428278,5.727632,3.227986,1.039528,1.000295,1.95777,1.999978,1,20,0,0,0,0,0.9999999,0.9555276
,2,0.2176485,-0.2,-0.04688413,0.02024971,0.306541,-2.439549,0.04196948,0,0,0,0,0.007492285,0.127178,5.049816,3.238958,1.378084,5.431044,5.742192,3.251548,1.043579,1.000195,1.953239,1.999986,1,20,0,0,0,0,0.9999999,0.8890612
,2,0.2176485,-0.2,-0.05649677,-0.0734966,0.3062558,-2.440401,0.04258916,0,0,0,0,0.006856673,0.1273864,5.068665,3.245734,1.378084,5.433809,5.756753,3.27511,1.046549,1.000129,1.949929,1.999991,1,20,0,0,0,0,0.9999999,0.8301094
,2,0.2176485,-0.2,-0.01559693,0.01826289,0.3061773,-2.439862,0.04303001,0,0,0,0,0.006229747,0.127546,5.087514,3.25251,1.378084,5.436575,5.771314,3.298671,1.04868,1.000084,1.94756,1.999994,1,20,0,0,0,0,0.9999999,0.7790692
,2,0.2176485,-0.2,-0.03530617,-0.0802677,0.305999,-2.440753,0.04355269,0,0,0,0,0.005643678,0.1277608,5.106364,3.25251,1.378084,5.44301,5.785671,3.322233,1.050182,1.000055,1.945892,1.999996,1,20,0,0,0,0,0.9999999,0.7356691
,2,0.2176485,-0.2,-0.00393778,0.01023612,0.3059787,-2.440248,0.04385106,0,0,0,0,0.005065461,0.1279558,5.125213,3.25251,1.378084,5.449445,5.800029,3.345795,1.051228,1.000036,1.944733,1.999997,1,20,0,0,0,0,0.9999999,0.6992792
,2,0.2176485,-0.2,-0.03126791,-0.08770637,0.305821,-2.441177,0.04420456,0,0,0,0,0.004513328,0.1282356,5.144063,3.25251,1.378084,5.45588,5.814386,3.369357,1.044433,1.000024,1.947476,1.999998,1,20,0,0,0,0,0.9999999,0.6351051
,2,0.2176485,-0.2,0.0005859561,0.003290179,0.3058235,-2.440704,0.04435237,0,0,0,0,0.003974485,0.1284861,5.162912,3.25251,1.378084,5.462315,5.828744,3.392919,1.03553,1.000015,1.951357,1.999999,1,20,0,0,0,0,0.9999999,0.5593131
,2,0.2176485,-0.2,-0.02482638,-0.094398,0.3056987,-2.441664,0.04456409,0,0,0,0,0.00347841,0.1288067,5.181761,3.25251,1.378084,5.46875,5.843102,3.416481,1.027056,1.00001,1.955138,1.999999,1,20,0,0,0,0,0.9999999,0.4817231
,2,0.2176485,-0.2,0.01219956,-0.002463661,0.3057595,-2.441214,0.04460428,0,0,0,0,0.003013003,0.1290784,5.200611,3.25251,1.378084,5.475184,5.857459,3.440043,1.019941,1.000007,1.958347,2,1,20,0,0,0,0,0.9999999,0.4079711
,2,0.2176485,-0.2,-0.00947835,-0.1000724,0.3057117,-2.442205,0.04472269,0,0,0,0,0.002591775,0.1294149,5.21946,3.25251,1.378084,5.481619,5.871817,3.463605,1.014358,1.000004,1.960882,2,1,20,0,0,0,0,0.9999999,0.3409874
,2,0.2176485,-0.2,0.02973019,-0.00826519,0.3058602,-2.441787,0.044695,0,0,0,0,0.002201915,0.1297012,5.238309,3.25251,1.378084,5.488054,5.886174,3.487167,1.010157,1.000003,1.962797,2,1,20,0,0,0,0,0.9999999,0.2819974
,2,0.2176485,-0.2,0.007882396,-0.1065892,0.3058995,-2.442813,0.0447434,0,0,0,0,0.001850352,0.1300592,5.257159,3.25251,1.378084,5.494489,5.900532,3.510729,1.007088,1.000002,1.964201,2,1,20,0,0,0,0,0.9999999,0.2311907
,2,0.2176485,-0.2,0.04562001,-0.01492503,0.3061273,-2.442429,0.04465486,0,0,0,0,0.001533104,0.1303713,5.276008,3.25251,1.378084,5.500924,5.914889,3.534291,1.004893,1.000001,1.965207,2,1,20,0,0,0,0,0.9999999,0.1881626
,2,0.2176485,-0.2,0.02179253,-0.1132649,0.3062364,-2.443486,0.04463009,0,0,0,0,0.001255853,0.1307592,5.289953,3.25251,1.378084,5.507406,5.93247,3.557853,1.003347,1.000001,1.965917,2,1,25,0,0,0,0,0.9999999,0.1521991
,2,0.2176485,-0.2,0.05845328,-0.02107623,0.3065282,-2.443129,0.0444751,0,0,0,0,0.001023185,0.1311001,5.303897,3.25251,1.378084,5.513888,5.95005,3.581415,1.002273,1.000001,1.966411,2,1,25,0,0,0,0,0.9999999,0.1224572
,2,0.2176485,-0.2,0.03381182,-0.1188439,0.3066975,-2.444211,0.04437357,0,0,0,0,0.0008365207,0.1315148,5.317842,3.25251,1.378084,5.52037,5.967631,3.604977,1.001533,1,1.971327,1.987043,1,25,0,0,0,0,0.9999999,0.2185948
,2,0.2176485,-0.2,0.06517621,-0.02608303,0.3070226,-2.443878,0.0441137,0,0,0,0,0.0007008309,0.13189,5.331787,3.25251,1.378084,5.526853,5.985211,3.628539,1.001029,1,1.97728,1.970847,1,25,0,0,0,0,0.9999999,0.3795312
,2,0.2176485,-0.2,0.03671071,-0.1233421,0.3072066,-2.444979,0.04387644,0,0,0,0,0.0006120028,0.1323498,5.345731,3.25251,1.378084,5.533335,6.002792,3.652101,1.000687,1,1.9828,1.955664,1,25,0,0,0,0,0.9999999,0.5668585
,2,0.2176485,-0.2,0.07063728,-0.02994542,0.3075588,-2.44466,0.04350846,0,0,0,0,0.0005789849,0.132765,5.359676,3.25251,1.378084,5.539817,6.020372,3.675663,1.000457,1,1.987375,1.943011,1,25,0,0,0,0,0.9999999,0.7573227
,2,0.2176485,-0.2,0.04683816,-0.1264256,0.3077933,-2.445774,0.04319043,0,0,0,0,0.0005938374,0.1332494,5.373621,3.25251,1.378084,5.546299,6.037953,3.699225,1.000303,1,1.990938,1.933126,1,25,0,0,0,0,0.9999999,0.9376474
,2,0.2176485,-0.2,0.08640968,-0.03259981,0.3082241,-2.445468,0.04277975,0,0,0,0,0.0006700994,0.1336742,5.387565,3.25251,1.378084,5.552781,6.055533,3.722787,1.0002,1,1.993604,1.925712,1,25,0,0,0,0,0.9999999,1.100998
,2,0.2176485,-0.2,0.06558627,-0.1287939,0.3085523,-2.446592,0.04242626,0,0,0,0,0.0007990664,0.1341543,5.40151,3.25251,1.378084,5.559263,6.073114,3.746349,1.000132,1,1.995544,1.920306,1,25,0,0,0,0,0.9999999,1.244592
,2,0.2176485,-0.2,0.1063472,-0.03485684,0.3090825,-2.446297,0.04198379,0,0,0,0,0.0009954567,0.1345712,5.415454,3.25251,1.378084,5.565745,6.090694,3.769911,1.000087,1,1.996929,1.916445,1,25,0,0,0,0,0.9999999,1.368098
,2,0.2176485,-0.2,0.0840414,-0.1306059,0.3095029,-2.447428,0.04158064,0,0,0,0,0.001245757,0.1350431,5.425725,3.253669,1.379291,5.5698,6.104221,3.793473,1.000057,1,1.997902,1.913729,1,25,0,0,0,0,0.9999999,1.472586
,2,0.2176485,-0.2,0.1216577,-0.0364622,0.310109,-2.447139,0.04107845,0,0,0,0,0.001559386,0.1354601,5.435995,3.254828,1.380497,5.573855,6.117747,3.817034,1.000037,1,1.998577,1.911844,1,25,0,0,0,0,0.9999999,1.559844
,2,0.2176485,-0.2,0.09633435,-0.1317344,0.3105907,-2.448273,0.04060041,0,0,0,0,0.001919247,0.1359378,5.446265,3.255987,1.381704,5.57791,6.131274,3.840596,1.000024,1,1.999041,1.923504,1,25,0,0,0,0,0.9999999,1.643151
,2,0.2176485,-0.2,0.1403604,-0.03736819,0.3112901,-2.447988,0.04005129,0,0,0,0,0.002341642,0.1363506,5.456535,3.257147,1.382911,5.581965,6.1448,3.864158,1.000016,1,1.999357,1.938816,1,25,0,0,0,0,0.9999999,1.719028
,2,0.2176485,-0.2,0.1200698,-0.1323543,0.3118902,-2.449125,0.03954178,0,0,0,0,0.002812393,0.1368059,5.466805,3.258306,1.384118,5.58602,6.158327,3.88772,1.00001,1,1.999571,1.953402,1,25,0,0,0,0,0.9999999,1.785983
,2,0.2176485,-0.2,0.1634647,-0.03848081,0.3127047,-2.44885,0.03893972,0,0,0,0,0.003344622,0.1371972,5.477075,3.259465,1.385324,5.590075,6.171853,3.911282,1.000007,1,1.999714,1.965652,1,25,0,0,0,0,0.9999999,1.843735
,2,0.2176485,-0.2,0.1382728,-0.1336417,0.3133956,-2.449993,0.03834436,0,0,0,0,0.003923953,0.1376385,5.487345,3.260624,1.386531,5.594131,6.18538,3.934844,1.000004,1,1.999811,1.975267,1,25,0,0,0,0,0.9999999,1.892701
,2,0.2176485,-0.2,0.1766907,-0.04003849,0.3142761,-2.449725,0.03762357,0,0,0,0,0.004555644,0.1380299,5.497615,3.261783,1.387738,5.598186,6.198906,3.958406,1.000003,1,1.999875,1.982501,1,25,0,0,0,0,0.9999999,1.933664
,2,0.2176485,-0.2,0.1282406,-0.1321,0.3149157,-2.450832,0.03695319,0,0,0,0,0.005121162,0.1384422,5.507885,3.262943,1.388945,5.602241,6.212432,3.981968,1.000002,1,1.999918,1.987788,1,25,0,0,0,0,0.9999999,1.967566
,2,0.2176485,-0.2,0.1594951,-0.03369654,0.3157101,-2.450498,0.03622337,0,0,0,0,0.005640008,0.138765,5.518156,3.264102,1.390151,5.606296,6.225959,4.00553,1.000001,1,1.999946,1.99157,1,25,0,0,0,0,0.9999999,1.995376
,2,0.2176485,-0.2,0.1157959,-0.1213075,0.3162877,-2.451545,0.03555621,0,0,0,0,0.006098493,0.1391054,5.530135,3.266461,1.390151,5.60777,6.244767,4.00553,1.000001,1,1.999965,1.994233,1,30,0,0,0,0,0.9999999,2.018023
,2,0.2176485,-0.2,0.14461,-0.0214577,0.3170087,-2.451154,0.03484161,0,0,0,0,0.006503104,0.1393534,5.542115,3.26882,1.390151,5.609244,6.263576,4.00553,1.000001,1,1.999977,1.996084,1,30,0,0,0,0,0.9999999,2.036348
,2,0.2176485,-0.2,0.104002,-0.1094502,0.3175277,-2.45214,0.03421384,0,0,0,0,0.006850176,0.1396079,5.554094,3.271179,1.390151,5.610719,6.282384,4.00553,1,1,1.988162,1.985061,1,30,0,0,0,0,0.9999999,2.074622
,2,0.2176485,-0.2,0.1261237,-0.0099977,0.318157,-2.451695,0.03352392,0,0,0,0,0.00712882,0.1397829,5.566074,3.273538,1.390151,5.612193,0.01800681,4.00553,1,1,1.97339,1.970559,1,30,0,0,0,0,0.9999999,2.121725
,2,0.2176485,-0.2,0.08068654,-0.09775176,0.3185594,-2.45262,0.03293335,0,0,0,0,0.00733984,0.1399747,5.578053,3.275898,1.390151,5.613667,0.03681519,4.00553,1,1,1.959538,1.956737,1,30,0,0,0,0,0.9999999,2.170849
,2,0.2176485,-0.2,0.1053971,0.001637141,0.3190856,-2.452115,0.03228941,0,0,0,0,0.007481298,0.1400868,5.590033,3.278257,1.390151,5.615142,0.05562357,4.00553,1,1,1.947995,1.945124,1,30,0,0,0,0,0.9999999,2.218041
,2,0.2176485,-0.2,0.06593364,-0.08589439,0.3194143,-2.452983,0.03177607,0,0,0,0,0.007570965,0.1402009,5.602013,3.280616,1.390151,5.616616,0.07443195,4.00553,1,1,1.938977,1.936008,1,30,0,0,0,0,0.9999999,2.261196
